target	date	time	rank	title	contents	urls
04	2020-02-06		26	"예약취소 처리하러 출근하는 신세"..신종 코로나에 여행업계 '아사 위기'	(서울=뉴스1) 윤슬빈 여행전문기자 = "20년 넘게 여행사에 근무했지만 이번엔 정말 '아사'(餓死) 직전에 놓였다고 말 할 수밖에 없네요. 역대 최고로 힘드네요..	http://v.media.daum.net/v/20200206080011486
04	2020-02-06		27	완벽 + 팀 승리 이끈 손흥민의 PK 유도 + 마무리.."정확하게 코너 노리고 차"	[OSEN=이인환 기자] 손흥민(토트넘)이 결정적인 페널티킥 유도와 마무리로 팀 승리의 견인차 역할을 했다. 토트넘은 6일(이하 한국시간) 새벽 영국 런던 토트넘..	http://v.media.daum.net/v/20200206065056308
04	2020-02-06		28	손흥민 PK 유도는 다이빙?..英 매체, "정당성 확신 못해, 팬들은 비난"	[스포탈코리아] 곽힘찬 기자= 손흥민이 유도한 PK가 다이빙으로 얻어냈다는 주장이 나왔다. 토트넘 홋스퍼는 6일 오전 4시 45분(한국시간) 영국 런던에 위치한 ..	http://v.media.daum.net/v/20200206073333983
04	2020-02-06		29	백종원, 팥칼국숫집 가격인상에 분노 "죄악, 망하자는 얘기" 골목식당 [어제TV]	백종원이 팥칼국숫집 황당한 가격인상에 경악했다. 2월 5일 방송된 SBS ‘백종원의 골목식당’에서는 홍제동 문화촌 마지막 이야기가 그려졌다. 홍제동 레트로 치킨집..	http://v.media.daum.net/v/20200206060137472
04	2020-02-06		30	스페인서 열리는 MWC는 줄취소인데..삼성전자 미국 언팩은 강행?	(서울=뉴스1) 김정현 기자 = 삼성전자가 오는 2월11일 상반기 플래그십 스마트폰 '갤럭시S20'과 폴더블 폰 '갤럭시Z 플립'을 공개하는 언팩 행사를 예정대로..	http://v.media.daum.net/v/20200206063014996
04	2020-02-06		31	터키 항공기 경착륙중 노면충돌..3동강나 1명 사망 157명 부상	[서울=뉴시스]유세진 기자 = 유세진 기자 = 5일 오후 6시30분(한국시간 6일 0시30분)께 터키 이스탄불 사비하 괵첸 공항에서 폭우와 강풍의 악천후 속에 착..	http://v.media.daum.net/v/20200206052126052
04	2020-02-06		32	물가·환율 들썩..신종 코로나로 국경 막은 北 경제 '이상 신호'	신종 코로나바이러스 감염증(이하 신종 코로나) 확산으로 북한이 국경을 봉쇄하며 북한 경제에도 이상신호가 감지되고 있다. 중국과의 무역 등에 경제의 상당부분을 의존..	http://v.media.daum.net/v/20200206053358188
04	2020-02-06		33	"살 찌워 공익받자"..체중 115kg으로 불린 20대, 1심 집유	(서울=뉴스1) 조임성 기자 = 병역의무를 감면받을 목적으로 체중을 일부러 20kg 이상 늘린 20대에게 1심에서 징역형의 집행유예가 선고됐다. 6일 법조계에 따..	http://v.media.daum.net/v/20200206060013377
04	2020-02-06		34	다저스 추가 트레이드 단행, 스트리플링도 에인절스행	[OSEN=포트마이어스(미국 플로리다주), 이상학 기자] LA 다저스가 추가 트레이드를 단행했다. 우완 투수 로스 스트리플링(31)도 LA 에인절스로 향한다.  ..	http://v.media.daum.net/v/20200206050701846
04	2020-02-06		35	우리은행, 고객 2만 3000명 통장 비밀번호 실적 채우려 무단 변경	[서울신문]손태승 회장 오늘 간담회서 입장 밝힐 듯 우리은행 직원들이 2018년 실적을 올리려고 고객 통장 비밀번호를 무단 변경한 사실이 뒤늦게 드러났다. 금융당..	http://v.media.daum.net/v/20200206050739877
04	2020-02-06		36	이재용 "연기 제자 장혁, 잘 생겼지만 최민수 증후군 앓았다"[결정적장면]	[뉴스엔 지연주 기자] 배우 이재용이 연기 제자 장혁, 장혜진을 대해 언급했다. 2월 5일 방송된 TV CHOSUN ‘마이웨이’에서는 제자들을 향한 애정을 드러낸..	http://v.media.daum.net/v/20200206060104444
04	2020-02-06		37	브라질 범죄조직 파라과이교도소 집단탈옥은 17억원 들어간 비리	(상파울루=연합뉴스) 김재순 특파원 = 브라질 최대 범죄조직인 PCC의 조직원들이 지난달 파라과이 교도소를 집단 탈옥하는 과정에서 비리가 개입된 사실이 드러났다...	http://v.media.daum.net/v/20200206005856331
04	2020-02-06		38	고립된 손흥민, 경기력 기대치는 지금 이상인데	[뉴스엔 김재민 기자] 페널티킥으로 득점에는 성공했지만 경기력은 개선의 여지가 많았다. 토트넘 홋스퍼는 2월 6일(이하 한국시간) 영국 런던 토트넘 홋스퍼 스타디..	http://v.media.daum.net/v/20200206064122175
04	2020-02-06		39	일본·태국·싱가포르 다녀왔는데 감염..아시아 전역 입국자로 검역망 넓혀야	중국 외 입국자에게서 신종 코로나바이러스 감염증 확진 환자가 유입되면서 ‘제3국 감염’ 확산 우려가 커지고 있다. 세 나라는 중국 외 확진 환자 발생 ‘넘버3’ ..	http://v.media.daum.net/v/20200206000508968
04	2020-02-06		40	교체아웃 후 충격받은 얀 베르통언.. 이렇게 세월은 가나	[스포츠한국 이재호 기자] 후반 9분만에 토트넘 훗스퍼의 조세 무리뉴 감독은 수비수 얀 베르통언을 빼고 미드필더 제드송 페르난데스를 교체투입했다. 교체 소식을 보..	http://v.media.daum.net/v/20200206064214188
04	2020-02-06		41	토트넘에 서운한 에릭센 "날 나쁜 사람으로 보더라"	[인터풋볼] 신명기 기자= 크리스티안 에릭센이 토트넘에서 보낸 마지막 시간들을 돌아보며 서운함을 토로했다. 계약기간 만료가 다가올수록 자신을 골칫덩어리로 여겼다는..	http://v.media.daum.net/v/20200206063205038
04	2020-02-06		42	[단독]17·19번 환자 싱가포르 회의엔 우한 출신 중국인도 참석한듯	(서울=뉴스1) 이영성 기자,음상준 기자 = 국내 신종 코로나바이러스(우한폐렴) 17·19번째 확진자의 감염원이 함께 접촉한 중국인일 가능성이 제기된다. 이들은 ..	http://v.media.daum.net/v/20200206030007753
04	2020-02-06		43	[IF] [사이언스 샷] 1억5000만년 전 익룡의 오징어 사냥 순간 포착	2012년 독일에서 1억5000만년 전 중생대 쥐라기에 살았던 오징어 화석이 발굴됐다. 28㎝ 길이의 이 오징어는 다리가 짧고 몸통에 딱딱한 뼈 구조가 있어 갑오..	http://v.media.daum.net/v/20200206043936563
04	2020-02-06		44	러시아 "신종 코로나 백신 개발에 최소 8개월"..사스 백신은 완성 못해	러시아 당국이 신종 코로나바이러스 감염증(우한 폐렴) 백신을 개발하는 데 최소 8개월 이상이 걸릴 것이라는 분석을 내놓았다. 리아노보스티 등 현지 언론에 따르면 ..	http://v.media.daum.net/v/20200206002237127
04	2020-02-06		45	"가격이 터무니없네요"..식약처 마스크 신고센터에 신고 '봇물'	(서울=연합뉴스) 서한기 기자 = "마스크 가격이 터무니없네요!", "마스크 재고가 있는데 동났다며 연락도 없이 취소됐습니다." 식품의약품안전처가 지난 5일부터 ..	http://v.media.daum.net/v/20200206060118456
04	2020-02-06		46	中후베이성 하루 70명 숨져 '최다'..사망 549명(상보)	(서울=뉴스1) 강민경 기자 = 신종 코로나바이러스 발원지 중국 후베이(湖北)성에서 지난 5일 하루 동안 감염자 70명이 목숨을 잃으면서 일일 사망자 수로 역대 ..	http://v.media.daum.net/v/20200206073614027
04	2020-02-06		47	포장 박스 뜯어도, 반품 됩니다..상품 태그 뜯으면, 환불 안돼요	[서울신문]“포장 아닌 제품 훼손땐 환불 거부될 수도”직장인 이상연(가명)씨는 소셜커머스에서 진공청소기를 구매해 포장을 뜯었지만 마음이 바뀌어 사용하지 않고 그대..	http://v.media.daum.net/v/20200206050734873
04	2020-02-06		48	백종원, 정인선과 공릉동서 음식 뱉고 "방송 나가면 안돼" 최악 [결정적장면]	백종원 김성주 정인선이 모두 공릉동에서 음식을 뱉으며 최악의 상황을 예고했다. 2월 5일 방송된 SBS ‘백종원의 골목식당’에서는 홍제동 문화촌 마지막 이야기가 ..	http://v.media.daum.net/v/20200206060229529
04	2020-02-06		49	"하루에 100통" "02도 받아주세요"..정치권은 '전화운동' 중	정치권이 ‘전화’로 들썩인다. '신종 코로나바이러스 감염증'(이하 신종코로나) 사태가 확산하며 선거사무소 개소식이 줄줄이 취소되는 등 대면접촉이 어려워지자 선거운..	http://v.media.daum.net/v/20200206050958938
04	2020-02-06		50	지하철서 "바이러스 걸렸다" 콜록콜록..감염자 사칭 영상	[앵커] 지금 온라인에는 공포감을 조장하는 영상도 올라왔습니다. 한 유튜버가 사람들 많은 데서 감염자 행세를 하는 영상을 찍었습니다. 놀란 시민이 신고를 해서 경..	http://v.media.daum.net/v/20200205205415965
04	2020-02-06		51	 채이배 "삼성준법감시위원들, 이재용 감형에 동참하고 있는 것"	@@@	http://v.media.daum.net/v/20200206082628147
04	2020-02-06		52	 암호화폐 시장 일제히 상승..비트코인 9661달러	@@@	http://v.media.daum.net/v/20200206082541130
04	2020-02-06	11:21:30	01	[단독]우한서 온 23번 환자, 2주간 '무방비 관광'	국내 신종 코로나바이러스 확진자가 23명으로 늘어난 가운데 23번 확진자는 중국 우한에서 한국에 온 관광객으로 확인됐다. 격리 전까지 약 2주간 한국을 돌아다녔다..	http://v.media.daum.net/v/20200206094417884
04	2020-02-06	11:21:30	02	마이너스 재산 신고한 이후삼 의원, 부동산 3채 보유 '논란'	(제천=뉴스1) 조영석 기자 = 재산이 마이너스라고 신고한 민주당 이후삼 의원(충북 제천·단양)이 부동산을 3채나 보유하고 있는 사실이 알려지면서 논란이 되고 있..	http://v.media.daum.net/v/20200206094909062
04	2020-02-06	11:21:30	03	中 방문 60대 숨진 채 발견..경찰 "신종 코로나 관련 조사할 것"	(광주=뉴스1) 전원 기자 = 광주의 한 골목길에 주차된 승용차에서 최근 중국을 다녀온 60대가 숨진 채 발견돼 경찰이 수사를 벌이고 있다. 6일 광주 동부경찰서..	http://v.media.daum.net/v/20200206104137529
04	2020-02-06	11:21:30	04	신종코로나 4명 추가..3명 '접촉자·가족'·1명 '중국 관광객'(종합)	(서울=연합뉴스) 강애란 기자 = 국내에서 신종 코로나바이러스 감염증 환자가 4명 추가 발생했다. 국내 확진환자는 퇴원한 환자 1명을 포함해 총 23명으로 늘었다..	http://v.media.daum.net/v/20200206082945227
04	2020-02-06	11:21:30	05	화장실서 낳은 아이 밖으로 내다 던진 비정한 20대 엄마 검거	(광주=연합뉴스) 천정인 기자 = PC방 화장실에서 아이를 출산한 뒤 숨지게 한 20대 여성이 경찰에 붙잡혔다. 광주 남부경찰서는 영아살해 혐의로 A(23)씨를 ..	http://v.media.daum.net/v/20200206082333094
04	2020-02-06	11:21:30	06	딸·오빠 감염전파 광주 16번환자, 접촉자만 304명 비상	(서울=뉴스1) 이영성 기자,음상준 기자 = 국내 16번째 신종 코로나바이러스 감염증(우한폐렴) 확진자(42·여)의 오빠인 22번째 환자(46, 남)가 추가 감염..	http://v.media.daum.net/v/20200206091544655
04	2020-02-06	11:21:30	07	하루 생산 800만, 재고 3100만장..왜 마스크 없다 아우성일까	식품의약품안전처에서 품목 허가받은 마스크 1062종. 생산기업 123곳. 하루 생산 물량 800만장(KF 80이상). 현재 국내 재고 약 3100만장(3일 정부 ..	http://v.media.daum.net/v/20200206050045742
04	2020-02-06	11:21:30	08	[신종 코로나 초비상] 또다른 복병, 쓰고 버린 마스크..처리 가이드라인도 없다	[헤럴드경제=정경수 기자] 우리나라 보건당국은 신종 코로나바이러스 감염을 예방하기 위해 일상 생활에서도 마스크를 착용하라고 안내하고 있다. 그러나 이를 어떻게 벗..	http://v.media.daum.net/v/20200206095714395
04	2020-02-06	11:21:30	09	연설문 찢은 펠로시에 들끓는 美 정치권.. 여권 '불신임'까지 거론	낸시 펠로시 미국 하원의장이 도널드 트럼프 미 대통령의 국정연설 직후 그 자리에서 국정연설문을 찢어버리자 미 정치권이 들끓고 있다. 백악관 등 여권은 펠로시 하원..	http://v.media.daum.net/v/20200206063656101
04	2020-02-06	11:21:30	10	대법, '국정농단' 장시호·김종 사건 파기환송.."강요죄 다시 판단"	(서울=뉴스1) 이세현 기자 = 삼성 등 대기업을 상대로 후원금을 부당하게 강요한 혐의로 재판에 넘겨진 '비선실세' 최순실씨의 조카 장시호씨와 측근 김종 전 문화..	http://v.media.daum.net/v/20200206103252153
04	2020-02-06	11:21:30	11	민주당 지지율 2주만에 40%선 회복.."신종코로나 대처 긍정평가"	(서울=뉴스1) 장은지 기자 = 더불어민주당 지지율이 2주만에 40%선을 회복했다. 6일 여론조사 전문기관 리얼미터가 tbs 의뢰로 지난 3~5일 전국 만 18세..	http://v.media.daum.net/v/20200206093003278
04	2020-02-06	11:21:30	12	"예약취소 처리하러 출근하는 신세"..신종 코로나에 여행업계 '아사 위기'	(서울=뉴스1) 윤슬빈 여행전문기자 = "20년 넘게 여행사에 근무했지만 이번엔 정말 '아사'(餓死) 직전에 놓였다고 말 할 수밖에 없네요. 역대 최고로 힘드네요..	http://v.media.daum.net/v/20200206080011486
04	2020-02-06	11:21:30	13	22번째 확진자, 나주서 딸기농사..마을잔치·마트·식당 방문	[광주=뉴시스]  류형근 기자 = 신종 코로나 바이러스 감염증 22번째 확진판정을 받은 40대 남성은 16번째 확진자의 오빠로 지난 설에 전남 나주 고향집에서 만..	http://v.media.daum.net/v/20200206092616111
04	2020-02-06	11:21:30	14	중국 신종코로나 사망자 총562명..확진환자 2만7405명	[서울=뉴시스]이재준 기자 = 중국에서 신종 코로나바이러스 감염증(우한폐렴)으로 인한 사망자가 562명으로 증가하고 확진환자도 2만7405명으로 늘어났다. 신랑망..	http://v.media.daum.net/v/20200206080129552
04	2020-02-06	11:21:30	15	'공식 MOM' 손흥민, "힘든 경기였지만 알리 덕에 분위기 반전"	[OSEN=이인환 기자] 토트넘의 환상의 짝궁. 손흥민과 델레 알리가 토트넘의 승리를 합작했다. 토트넘은 6일(이하 한국시간) 새벽 영국 런던 토트넘 핫스퍼 스타..	http://v.media.daum.net/v/20200206083029251
04	2020-02-06	11:21:30	16	술자리서 다투던 조폭 두목 살해한 김해 술집 주인 등 3명 검거	(김해=연합뉴스) 박정헌 기자 = 지역 조직폭력배 두목과 술자리에서 말다툼을 벌이다 살해한 술집 주인과 종업원들이 경찰에 붙잡혔다. 경남 김해중부경찰서는 술집 주..	http://v.media.daum.net/v/20200206094607963
04	2020-02-06	11:21:30	17	정관스님 "17살때 母죽음에 출가, 父 내게 절하고 일주일 후 죽음" 토크가[어제TV]	정관스님이 운명적인 출가 사연을 밝혔다. 2월 5일 방송된 SBS ‘이동욱은 토크가 하고 싶어서’ 9회에서는 사찰음식의 대가 정관스님이 출연했다. 이날 방송에서 ..	http://v.media.daum.net/v/20200206060110449
04	2020-02-06	11:21:30	18	세계 최초 "중국 전역서 탈출" 권고한 영국..3만 교민은 '패닉'	"우한은 물론 중국 모든 지역에 체류 중인 영국인은 가능하면 중국을 떠나라." 4일(현지시간) 도미닉 라브 영국 외무장관의 이 발표에 세계가 놀랐다. 중국 후베이..	http://v.media.daum.net/v/20200206050117753
04	2020-02-06	11:21:30	19	"이게 무슨 악플이냐" 피해자 울린 수사기관	지난해 연예인 두 명이 세상을 등졌다. 모두 악성 댓글로 인해 피해를 호소했다는 공통점이 있다. 이후 악성 댓글로 인한 폐해와 이를 근절하자는 움직임에는 모두 공..	http://v.media.daum.net/v/20200206053301181
04	2020-02-06	11:21:30	20	호랑이·코끼리 뛰노는 산 속에서 자라는 인도 커피.. 한 잔의 커피 뒤에 숨은 얼굴들을 만나다	[경향신문] 내 입으로 들어가는 음식의 재료가 어디서 온 것인지, 근본을 따져가며 먹는 시대다. 배만 채우면 족했던 시대로 다시 돌아갈 가능성은 희박하다. 유기농..	http://v.media.daum.net/v/20200206090654337
04	2020-02-06	11:21:30	21	손흥민 PK 유도는 다이빙?..英 매체, "정당성 확신 못해, 팬들은 비난"	[스포탈코리아] 곽힘찬 기자= 손흥민이 유도한 PK가 다이빙으로 얻어냈다는 주장이 나왔다. 토트넘 홋스퍼는 6일 오전 4시 45분(한국시간) 영국 런던에 위치한 ..	http://v.media.daum.net/v/20200206073333983
04	2020-02-06	11:21:30	22	[IF] [사이언스 샷] 1억5000만년 전 익룡의 오징어 사냥 순간 포착	2012년 독일에서 1억5000만년 전 중생대 쥐라기에 살았던 오징어 화석이 발굴됐다. 28㎝ 길이의 이 오징어는 다리가 짧고 몸통에 딱딱한 뼈 구조가 있어 갑오..	http://v.media.daum.net/v/20200206043936563
04	2020-02-06	11:21:30	23	"성문부터 막자..中전역 입국금지" VS "전쟁터는 국내"	■ 방송 : CBS 라디오 <김현정의 뉴스쇼> FM 98.1 (07:30~09:00)■ 진행 : 김현정 앵커■ 대담 : 기모란 (중국 전역 반대, 국립암센터 예방..	http://v.media.daum.net/v/20200206092703140
04	2020-02-06	11:21:30	24	"갑자기 열이 내렸다, 내가 이겼다" 우한女 '코로나 항쟁 28일'	5일 자정 현재 사망자는 563명을 기록했지만, 병마를 이겨내고 퇴원한 사람은 그보다 배나 많은 1153명에 이르렀다. 최근 퇴원자 수는 매일 증가 추세다. 지난..	http://v.media.daum.net/v/20200206100430752
04	2020-02-06	11:21:30	25	"조국, 청문회 앞두고 준비단에도 거짓말.. 사모펀드 자료 숨겨"	5일 서울중앙지법 형사 25부(재판장 송인권) 심리로 열린 정경심씨에 대한 3차 재판에서 검찰은 김미경 청와대 균형인사비서관의 검찰 진술서를 공개했다. 김 비서관..	http://v.media.daum.net/v/20200206030912007
04	2020-02-06	11:21:30	26	[단독] 김성규, 결혼 2년 만에 두 아이 아빠 된다..♥허신애 둘째 임신	[TV리포트=이우인 기자] 개그맨 김성규의 인생에 봄날이 찾아왔다. 결혼 2년 만에 두 아이의 아빠가 된 것. 6일 TV리포트 취재 결과, 김성규의 아내이자 뮤지..	http://v.media.daum.net/v/20200206090108112
04	2020-02-06	11:21:30	27	'4호 인재' 소병철 "공소장 모두 공개? 생사람 잡을라"	■ 방송 : CBS 라디오 <김현정의 뉴스쇼> FM 98.1 (07:30~09:00)■ 진행 : 김현정 앵커■ 대담 : 소병철 (순천대 석좌교수) 총선을 앞두고 ..	http://v.media.daum.net/v/20200206093010285
04	2020-02-06	11:21:30	28	"초1 자녀 가방엔 디자인이 단순한 천 필통 챙겨주세요"	예비 초등학교 1학년을 둔 부모들을 위한 퀴즈 하나. ‘다음 중 초1 학생에게 알맞은 필통을 골라보시오―①귀여운 만화가 그려진 철제필통 ②2단 플라스틱 필통 ③단..	http://v.media.daum.net/v/20200206030304811
04	2020-02-06	11:21:30	29	3월부터 두통·어지럼 등 경증 '뇌 MRI' 본인부담 80% 상향	[세종=뉴시스] 임재희 기자 = 다음달부터 단순 두통이나 어지럼 등 경증 환자의 뇌·뇌혈관 자기공명영상법(MRI) 검사비 부담이 종전 30~60%에서 80%로 높..	http://v.media.daum.net/v/20200206103903411
04	2020-02-06	11:21:30	30	"한 명도 내리지 마라".. 10명 확진, 공포의 日크루즈	일본 요코하마(橫浜)항 앞바다에 정박 중인 크루즈선 '다이아몬드 프린세스'호에서 5일 우한 폐렴 환자가 한꺼번에 10명이 발생했다. 일본 정부가 '수퍼 환자'로 ..	http://v.media.daum.net/v/20200206030647974
04	2020-02-06	11:21:30	31	브라질 범죄조직 파라과이교도소 집단탈옥은 17억원 들어간 비리	(상파울루=연합뉴스) 김재순 특파원 = 브라질 최대 범죄조직인 PCC의 조직원들이 지난달 파라과이 교도소를 집단 탈옥하는 과정에서 비리가 개입된 사실이 드러났다...	http://v.media.daum.net/v/20200206005856331
04	2020-02-06	11:21:30	32	"美, 신종 코로나 '대유행' 시간 문제..최악 대비"	(서울=뉴스1) 권영미 기자 = 미국이 신종코로나바이러스 감염증이 '팬데믹'(대유행)이 될 것에 대비해 추가 병동 등을 준비하고 있다고 블룸버그통신이 5일 보도했..	http://v.media.daum.net/v/20200206075123317
